scenario,strategy,membership_fee_eur,first_year_subsidy_eur,effective_fee_eur,info_cues_used,consumer_climate_index,savings_rate_percent,inflation_percent,competitor_penalty_percent,adoption_rate,projected_member_households,projected_member_spend_eur,membership_revenue_eur,merchandise_contribution_eur,total_contribution_eur,break_even_monthly_spend_eur,replication_id
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.4197920538891005,0.18533333333333332,83400.0,756333177.518418,5421000.0,8545460.722364247,33540.722364246845,51.14340974985317,20
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.4080376521960516,0.3818666666666667,171840.0,1256003258.0908437,6014400.0,16114897.746397436,8196377.746397436,27.538759096074788,20
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.0,0.5904666666666667,265710.0,1671685743.1166182,5314200.0,23617538.347666502,14998818.347666502,15.73643376918559,20
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.6019018787871528,0.19653333333333334,88440.0,786258306.1027828,5748600.0,9005221.670166805,820901.6701668054,51.173754575168424,21
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.839787670382361,0.3732666666666667,167970.0,1225452421.2659254,5878950.0,15851730.752087504,7797760.752087504,27.555098617398382,21
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.2213141103191933,0.5626,253170.0,1602485798.8455553,5063400.0,22677396.684955865,13807876.684955865,15.745770638513362,21
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.6103342809045744,0.2032,91440.0,820161660.6677797,5943600.0,9401335.001828417,1412015.0018284172,51.05610001363306,22
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.0668702837902475,0.3902,175590.0,1290997846.8064933,6145650.0,16750414.550368816,8963144.550368816,27.491746161187038,22
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.35422583247381645,0.5865333333333334,263940.0,1672383153.384128,5278800.0,23692560.92451188,15038440.92451188,15.70956923496402,22
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.7390962660748621,0.1956,88020.0,790514876.049316,5721300.0,8869260.163808122,657640.1638081223,51.10384343954582,23
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.4030493847402774,0.3786,170370.0,1249600843.4804146,5962950.0,15854596.674220294,7884626.674220294,27.517454159755445,23
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.4248373590431247,0.5480666666666667,246630.00000000003,1576972842.91868,4932600.000000001,21861801.63134882,12861481.631348819,15.724259519860253,23
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.9341205267334445,0.20466666666666666,92100.0,813095422.3019947,5986500.0,8844988.469364151,898568.4693641514,51.082098737824175,24
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.0,0.4132,185940.0,1335322795.2342498,6507900.0,17420165.017662913,9995145.017662913,27.50574547421302,24
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.43364104649408336,0.585,263250.0,1651858230.202379,5265000.0,23421773.383220136,14753853.383220136,15.717568842407438,24
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.9785784015303518,0.21173333333333333,95280.0,844210355.5671949,6193200.0,8890869.744498864,1151149.7444988638,51.06161155473523,25
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.9040728270159358,0.3979333333333333,179070.0,1304214765.2117715,6267450.0,16382798.349483162,8717328.349483162,27.494713914088198,25
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.07670671880400329,0.5988666666666667,269490.0,1695797825.9554672,5389800.0,23817905.078726143,15274785.078726143,15.711265093764686,25
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.2172277647985589,0.21753333333333333,97890.0,872914069.2953993,6362850.0,9986607.518506676,2416537.518506676,51.01863533835939,26
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.3365830863551092,0.40613333333333335,182760.0,1332744683.508105,6396600.0,17207037.91915056,9670717.919150561,27.47157287450121,26
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.9031538624304614,0.5692666666666667,256170.0,1633193326.513364,5123400.0,22749222.158434987,13939702.158434987,15.69804164257212,26
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.657338338376714,0.2106,94770.0,835740801.1886319,6160050.0,9225980.532581598,1453110.5325815976,51.055415601686455,27
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.33941840434361353,0.40453333333333336,182040.0,1314474468.291388,6371400.0,16882076.435766965,9320556.435766965,27.49137763167732,27
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.5129985701081067,0.5752666666666667,258870.00000000003,1635329967.5504003,5177400.000000001,23242187.601243645,14486667.601243645,15.709358646672754,27
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.994300654428486,0.19433333333333333,87450.0,775493659.0507792,5684250.0,8287095.637344599,38425.63734459877,50.939566794986696,28
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.5570478714558663,0.4079333333333333,183570.0,1317236023.5939825,6424950.0,16650623.49352616,9142653.49352616,27.42899750499284,28
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.755705957200097,0.5430666666666667,244380.0,1557801508.6294408,4887600.0,20795324.905814916,11750004.905814916,15.673712859995907,28
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.5002033996054782,0.203,91350.0,823332920.9422035,5937750.0,9267011.185510576,1271841.1855105758,51.08680960913076,29
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.517736818137672,0.4036666666666667,181650.0,1329266333.8547015,6357750.0,17255511.721480012,9680341.721480012,27.508282097224257,29
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.1255927093202582,0.5596,251820.0,1617241911.0420105,5036400.0,22534684.728229582,13638164.728229582,15.719018341271003,29
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.5049825577243,0.1846,83070.0,744277028.9119653,5399550.0,7791774.945173427,-741595.0548265725,50.9669434915163,30
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.37120377316651615,0.40446666666666664,182010.0,1307893481.0145104,6370350.0,16378331.258511633,8815761.258511633,27.44373880312416,30
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.1833135711326586,0.5888666666666666,264990.0,1656888781.7110357,5299800.0,23009470.0289433,14376350.0289433,15.68213645892809,30
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.6481817075829621,0.20673333333333332,93030.0,819599256.3559767,6046950.0,8393910.48757644,507940.48757644,50.93742551465726,31
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.2650592047251954,0.38826666666666665,174720.0,1263139966.1461565,6115200.0,15551325.91164577,7733605.91164577,27.42784450789237,31
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.5372951861183294,0.5823333333333334,262050.00000000003,1644354359.9167173,5241000.000000001,22438685.28748688,13746765.287486881,15.673054004509924,31
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.5965982743422406,0.20866666666666667,93900.0,833314919.7107825,6103500.0,9415148.550948009,1585728.550948009,51.08212319852719,32
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,2.0034382513470432,0.36433333333333334,163950.0,1205914574.3096883,5738250.0,15156449.154572546,6961779.1545725465,27.505758645360796,32
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,2.150278574092916,0.5286666666666666,237899.99999999997,1526415087.1153226,4757999.999999999,20862848.16769585,11687928.16769585,15.717576368777594,32
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.4506137073628376,0.20206666666666667,90930.0,811921521.2563245,5910450.0,8917915.676752627,895445.6767526269,51.09082402321323,33
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.029884393775558675,0.4185333333333333,188340.0,1353991870.8567822,6591900.0,17109650.556242883,9768630.556242883,27.510443704807127,33
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.1656067619751167,0.5598666666666666,251939.99999999997,1605060112.503296,5038799.999999999,21943847.679591298,13049727.679591298,15.720253545604072,33
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.877187733530812,0.1826,82170.0,738603903.1656854,5341050.0,7757502.3669388,-834367.6330612004,51.0352409316373,34
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.03262147963144814,0.41233333333333333,185550.0,1333852774.0169716,6494250.0,17003858.626157492,9565188.626157492,27.4805143478047,34
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.3013393894300291,0.5529333333333334,248820.00000000003,1582985231.677773,4976400.000000001,21721388.515178442,12764868.515178442,15.703151055888398,34
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.2545217402976316,0.19686666666666666,88590.0,801667450.2219839,5758350.0,8933331.747074395,758761.7470743954,51.094023978443325,35
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.5520782814356124,0.4043333333333333,181950.0,1333997930.128133,6368250.0,17314146.844203234,9749476.844203234,27.51216675762333,35
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.256365176149361,0.5614,252630.0,1623775288.6937046,5052600.0,22614050.308237016,13733730.308237016,15.72123814721333,35
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.9447121606465482,0.20966666666666667,94350.0,841991180.8945726,6132750.0,9413586.948865607,1613416.9488656074,50.97555857916736,36
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.2298721914080533,0.38913333333333333,175110.0,1280524641.3533406,6128850.0,15918215.868070096,8114145.868070096,27.448377696474736,36
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.6809052744811769,0.5775333333333333,259890.0,1646416525.197115,5197800.0,22670655.55168134,13935535.55168134,15.684787255128418,36
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.1289190374479046,0.21006666666666668,94530.0,826170338.3466758,6144450.0,9158484.25715588,1370014.2571558803,51.05127073739302,37
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.1503606572940479,0.40426666666666666,181920.0,1299442371.6836925,6367200.0,16742041.857703537,9176321.857703537,27.489145781673162,37
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.8127771174578733,0.565,254249.99999999997,1594627674.4006498,5084999.999999999,22401426.634524405,13553506.634524405,15.708083303813234,37
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.224337553323378,0.1958,88110.0,790544560.9380273,5727150.0,8186724.181135103,-19045.818864896894,51.00614473523145,38
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.7487296212857095,0.4040666666666667,181830.0,1322765081.7404282,6364050.0,16431417.975438416,8862547.975438416,27.464847165124624,38
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.540414700161054,0.5519333333333334,248370.00000000003,1596436615.0635712,4967400.000000001,21764713.13713044,12799193.13713044,15.694198380071214,38
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.8441734619447041,0.20466666666666666,92100.0,820601882.8354762,5986500.0,9064598.359367117,1118178.3593671173,51.137159802802465,39
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.1074122546513745,0.385,173250.0,1262846271.1795125,6063750.0,16109986.97299534,8240816.972995341,27.53539373997056,39
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.7655903025047466,0.5652,254340.00000000003,1612220739.5304337,5086800.000000001,22671988.41316986,13825868.41316986,15.734510708554604,39
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.9611082710570251,0.19953333333333334,89790.0,802133288.994981,5836350.0,8407053.93905124,310483.9390512407,51.01910352516143,40
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.8154324667783269,0.3960666666666667,178230.0,1300377870.8192742,6238050.0,16104346.70059985,8409476.70059985,27.47182497508692,40
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.7484591859984626,0.5732666666666667,257970.00000000003,1639756922.1732664,5159400.000000001,22721564.502062052,13948044.502062052,15.69818570004967,40
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.395967902089991,0.18986666666666666,85440.0,762460461.463973,5553600.0,8059233.981650963,-320086.0183490366,51.10643313426812,41
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,2.342418814670813,0.3626,163170.0,1199243052.7464416,5710950.0,14786080.385047883,6564110.385047883,27.51884861075976,41
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.2900447769285035,0.5514666666666667,248160.0,1583715631.606596,4963200.0,21904052.719175577,12934332.719175577,15.725056349005577,41
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.7512477927904113,0.18226666666666666,82020.0,736605867.4689437,5331300.0,7978771.577111602,-622848.4228883982,51.1960118836499,42
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.19052365106850994,0.40346666666666664,181560.0,1309969089.1975489,6354600.0,17140638.61942506,9562318.619425058,27.56708332196533,42
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.3142861710400963,0.5804666666666667,261210.0,1639719400.5360248,5224200.0,23293738.642304778,14585018.642304778,15.752619041123047,42
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.5393343010940645,0.20173333333333332,90780.0,808778504.2898359,5900700.0,9074563.746125862,1042343.746125862,51.03692571975741,43
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.150290796774071,0.3946,177570.0,1291807051.3875086,6214950.0,16383532.081127107,8665562.081127107,27.48142154140784,43
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.476012124978598,0.5582,251190.0,1603961430.6478472,5023800.0,22331062.970716536,13421942.970716536,15.703669452233049,43
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.4936421825877866,0.18793333333333334,84570.0,770053660.0206795,5497050.0,8683277.562360331,247407.56236033142,51.09021973473197,44
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.0,0.4120666666666667,185430.0,1346436552.689038,6490050.0,17328576.637048125,9885706.637048125,27.510118318701828,44
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.2085479515565167,0.5576,250920.0,1606164202.052724,5018400.0,22504072.561786056,13589552.561786056,15.72006761068676,44
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.090938954018939,0.20333333333333334,91500.0,813524701.6728983,5947500.0,8670322.190419525,684902.1904195249,50.93603165057604,45
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.1108330404302942,0.38566666666666666,173550.0,1262227884.826766,6074250.0,15475930.216996223,7617260.216996223,27.427093965694795,45
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.2631346749725962,0.5567333333333333,250530.0,1587970247.2086554,5010600.0,21370194.39665982,12447874.396659821,15.672625123254166,45
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.9372626869433633,0.2006,90270.0,799636547.5712142,5867550.0,8806531.57348755,741161.57348755,51.00597004746988,46
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.7152179751899305,0.40273333333333333,181230.0,1314116841.1066365,6343050.0,16813797.28290561,9223927.282905608,27.464753102483783,46
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.8943478544254319,0.5674,255330.0,1624016496.9549706,5106600.0,22430773.414844245,13604453.414844245,15.694144629990731,46
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.9553583563421517,0.17553333333333335,78990.0,712392129.2030541,5134350.0,7821028.913247809,-977541.0867521912,51.107157954326546,47
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.1463338994970491,0.3874666666666667,174360.0,1260187041.3244958,6102600.0,16222247.767685056,8391927.767685056,27.519238898483525,47
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.1275583419770907,0.5611333333333334,252510.00000000003,1594488283.2711926,5050200.000000001,22492401.746323705,13609681.746323705,15.725279370562014,47
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.9277215458011927,0.19706666666666667,88680.0,790195539.7344078,5764200.0,8457442.695574224,288722.695574224,51.09130074376253,48
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.27957073288767764,0.41186666666666666,185340.0,1337879833.7559469,6486900.0,17312966.738055438,9866946.738055438,27.51070040048752,48
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.0486790954964487,0.5678666666666666,255539.99999999997,1626059604.932094,5110799.999999999,23133324.053908736,14311204.053908736,15.720400228850009,48
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.8038463056769822,0.1946,87570.0,781323992.2114549,5692050.0,8879729.450994328,638859.4509943277,51.07446107819981,49
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.2414546616635356,0.3876,174420.0,1267649222.5140316,6104700.0,16305231.03870356,8477011.03870356,27.50163288826144,49
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.724546717078974,0.5716,257220.0,1627493043.7304978,5144400.0,22893257.259536624,14104737.259536624,15.71521879329225,49
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.4538002210742103,0.18973333333333334,85380.0,766603114.3347716,5549700.0,8073698.335689411,-309521.66431058943,50.96493349625512,50
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.310353797398239,0.3828666666666667,172290.0,1259664635.5659385,6030150.0,15598979.503215194,7696209.503215194,27.44265649798353,50
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.7782555131682238,0.5672,255240.00000000003,1620001070.229428,5104800.000000001,22219141.462994963,13391021.462994963,15.68151799884773,50
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.9663658853033519,0.1958,88110.0,789663366.6604037,5727150.0,8990489.386787295,784719.3867872953,51.10502810019975,51
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.2251317187915123,0.388,174600.0,1276304244.2005417,6111000.0,16557172.6998792,8735252.6998792,27.51809205395372,51
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.766721159918634,0.5411333333333334,243510.0,1564014574.3598099,4870200.0,21696149.694396257,12633429.694396257,15.724624030830695,51
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.646049007600376,0.1806,81270.0,729616339.701522,5282550.0,7572856.486179084,-1077513.5138209164,51.072615291967054,52
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,2.205573019296225,0.3552,159840.0,1173506767.962649,5594400.0,14289699.209650666,5951179.2096506655,27.50063900336688,52
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.2471863007113948,0.5509333333333334,247920.00000000003,1569304187.6013677,4958400.000000001,21686016.604094893,12711496.604094893,15.714650859066786,52
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.708476173523803,0.19786666666666666,89040.0,797958347.4905314,5787600.0,8775004.532378674,629684.5323786736,50.98617408588344,53
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.0,0.4146666666666667,186600.0,1347010808.1258774,6531000.0,17239048.228841513,9837128.228841513,27.45409373855262,53
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.1904171033701478,0.5574,250830.0,1601944846.918119,5016600.0,22308509.011156976,13392189.011156976,15.68805356488721,53
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.9397869388304485,0.20953333333333332,94290.0,833379185.470496,6128850.0,9163004.262828067,1358934.262828067,50.93818149384418,54
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.0087529461906144,0.3994,179730.0,1298648907.2298787,6290550.0,16221505.641671538,8579135.641671538,27.428251573608406,54
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.0,0.6042666666666666,271920.0,1699376546.8864202,5438400.0,23676868.893663734,15182348.893663734,15.673286613490518,54
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.0,0.2192,98640.0,867318059.7830784,6411600.0,9443072.845543087,1921752.8455430865,51.12051693873139,55
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.0352127724092292,0.4156,187020.0,1346071145.8066962,6545700.0,17282218.86532396,9894998.86532396,27.526432197778444,55
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.8661990261661208,0.566,254699.99999999997,1619652124.113896,5093999.999999999,22771305.339966923,13932385.339966923,15.729389827301965,55
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.6807989867331927,0.20033333333333334,90150.0,811626774.6677771,5859750.0,8998199.022899583,925029.022899583,51.04337235004245,56
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.297928226694434,0.38526666666666665,173370.0,1277603265.0350034,6067950.0,16279299.893052101,8414329.893052101,27.484892803869016,56
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.2790161454466538,0.5608,252359.99999999997,1618659388.3722768,5047199.999999999,22846425.804756343,13960705.804756343,15.705653030782292,56
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.4375411600433363,0.18906666666666666,85080.0,756818726.4725876,5530200.0,8244621.558485076,-158098.44151492417,51.03727496758966,57
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.563609703692879,0.38066666666666665,171300.0,1247960556.0909119,5995500.0,15877238.27861306,7939818.278613061,27.4816095979329,57
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.4209235077713238,0.5502666666666667,247620.0,1577184295.2531416,4952400.0,21742510.65005237,12761990.650052369,15.70377691310451,57
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.177446540593663,0.19086666666666666,85890.0,779471047.1211619,5582850.0,8788856.7469237,438786.7469237,51.02642102919045,58
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.0993892297588967,0.3878,174510.0,1279121905.7612991,6107850.0,16357854.929272205,8532784.929272205,27.475765169564088,58
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.32755491227414957,0.5867333333333333,264030.0,1667916036.839444,5280600.0,23476193.081796408,14823873.081796408,15.700437239750906,58
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.6761719790592041,0.207,93150.0,822814707.1680131,6054750.0,9126458.929680556,1248288.929680556,50.995935169996336,59
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.519267432493471,0.4034,181530.0,1308902385.9070709,6353550.0,16909125.88521394,9329755.885213941,27.459349706921106,59
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.0,0.5988666666666667,269490.0,1683230354.371363,5389800.0,23831752.032702,15288632.032701999,15.69105697538349,59
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.8756830661564354,0.18846666666666667,84810.0,763034368.3575947,5512650.0,8430016.582984015,9746.582984015346,51.04290212915237,60
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.2991756105415178,0.38366666666666666,172650.0,1266477447.0885308,6042750.0,15762428.943279773,7872258.943279773,27.48463960800512,60
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.010541886169648,0.5629333333333333,253319.99999999997,1614664054.9928203,5066399.999999999,22106738.661305845,13240218.661305845,15.705508347431495,60
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.3881111461827544,0.2016,90720.0,803789846.3123531,5896800.0,8665865.351221904,629745.3512219042,50.99606945987904,61
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.5639074212294622,0.39913333333333334,179610.0,1298766090.7552805,6286350.0,16493069.580871254,8846499.580871254,27.459422016857946,61
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.2630464135612207,0.5533333333333333,249000.0,1582692748.4683654,4980000.0,21857286.179763854,12904366.179763854,15.691098295347397,61
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.7571169105870637,0.21073333333333333,94830.0,846153905.3614068,6163950.0,9683051.86863105,1914081.86863105,50.94584286452916,62
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.1337594624963745,0.389,175050.0,1280017397.6816025,6126750.0,16087586.538420826,8281416.538420826,27.432376927054165,62
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.29015937755915233,0.5864,263880.0,1665347073.3306043,5277600.0,23024106.542156965,14368786.542156965,15.675643958316664,62
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.3167504633244724,0.191,85950.0,771906496.961614,5586750.0,8696052.814040497,349882.81404049695,51.099546862919134,63
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.0,0.4125333333333333,185640.0,1341422562.0998375,6497400.0,17463216.999367237,10027696.999367237,27.515140618494915,63
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.246544570042533,0.552,248400.00000000003,1587088487.8720932,4968000.000000001,22084678.837827772,13119758.837827772,15.722937496282809,63
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.9852737753287375,0.19133333333333333,86100.0,771558079.3655689,5596500.0,8522871.59598136,186451.59598135948,51.06678097586277,64
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.5044355398490045,0.4026,181170.0,1305376061.8400114,6340950.0,16591621.854166001,8999651.854166001,27.49749744854149,64
